[Year],[Month],[geo],[GeoName],[COICOP],[COICOP_Name],[Value]
2024,9,PL,Poland,CP05,Furnishings & household equipment,133.6
2024,9,PL,Poland,CP07,Transport,132.1
2024,9,PL,Poland,CP10,Education,150.2
2024,9,PL,Poland,CP11,Restaurants & hotels,184.2
2024,10,PL,Poland,CP00,All-items HICP,150.3
2024,10,PL,Poland,CP01,Food & non-alcoholic beverages,167.3
2024,10,PL,Poland,CP03,Clothing & footwear,95.1
2024,10,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",184.2
2024,10,PL,Poland,CP05,Furnishings & household equipment,133.8
2024,10,PL,Poland,CP07,Transport,131.2
2024,10,PL,Poland,CP10,Education,155.9
2024,10,PL,Poland,CP11,Restaurants & hotels,183.8
2024,11,PL,Poland,CP00,All-items HICP,150.8
2024,11,PL,Poland,CP01,Food & non-alcoholic beverages,168.6
2024,11,PL,Poland,CP03,Clothing & footwear,95.5
2024,11,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",184.6
2024,11,PL,Poland,CP05,Furnishings & household equipment,134
2024,11,PL,Poland,CP07,Transport,132.3
2024,11,PL,Poland,CP10,Education,156.1
2024,11,PL,Poland,CP11,Restaurants & hotels,183.9
2024,12,PL,Poland,CP00,All-items HICP,150.9
2024,12,PL,Poland,CP01,Food & non-alcoholic beverages,169.2
2024,12,PL,Poland,CP03,Clothing & footwear,94.2
2024,12,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",184.8
2024,12,PL,Poland,CP05,Furnishings & household equipment,134.1
2024,12,PL,Poland,CP07,Transport,132.8
2024,12,PL,Poland,CP10,Education,156.1
2024,12,PL,Poland,CP11,Restaurants & hotels,184.5
2025,1,PL,Poland,CP00,All-items HICP,152.1
2025,1,PL,Poland,CP01,Food & non-alcoholic beverages,172.1
2025,1,PL,Poland,CP03,Clothing & footwear,91
2025,1,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",186.9
2025,1,PL,Poland,CP05,Furnishings & household equipment,134.1
2025,1,PL,Poland,CP07,Transport,133.9
2025,1,PL,Poland,CP10,Education,156.5
2025,1,PL,Poland,CP11,Restaurants & hotels,185.3
2025,2,PL,Poland,CP00,All-items HICP,152.6
2025,2,PL,Poland,CP01,Food & non-alcoholic beverages,172.6
2025,2,PL,Poland,CP03,Clothing & footwear,89.7
2025,2,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",187.5
2025,2,PL,Poland,CP05,Furnishings & household equipment,134.3
2025,2,PL,Poland,CP07,Transport,133.5
2025,2,PL,Poland,CP10,Education,156.8
2025,2,PL,Poland,CP11,Restaurants & hotels,186.5
2025,3,PL,Poland,CP00,All-items HICP,153.1
2025,3,PL,Poland,CP01,Food & non-alcoholic beverages,173.2
2025,3,PL,Poland,CP03,Clothing & footwear,92.8
2025,3,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",188
2025,3,PL,Poland,CP05,Furnishings & household equipment,134.7
2025,3,PL,Poland,CP07,Transport,132.3
2025,3,PL,Poland,CP10,Education,157
2025,3,PL,Poland,CP11,Restaurants & hotels,187
2025,4,PL,Poland,CP00,All-items HICP,153.6
2025,4,PL,Poland,CP01,Food & non-alcoholic beverages,174.5
2025,4,PL,Poland,CP03,Clothing & footwear,94.8
2025,4,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",188.1
2025,4,PL,Poland,CP05,Furnishings & household equipment,133.7
2025,4,PL,Poland,CP07,Transport,131.4
2025,4,PL,Poland,CP10,Education,157.1
2025,4,PL,Poland,CP11,Restaurants & hotels,188.6
2025,5,PL,Poland,CP00,All-items HICP,153.4
2025,5,PL,Poland,CP01,Food & non-alcoholic beverages,175.1
2025,5,PL,Poland,CP03,Clothing & footwear,94.5
2025,5,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",187.9
2025,5,PL,Poland,CP05,Furnishings & household equipment,134.3
2025,5,PL,Poland,CP07,Transport,129.3
2025,5,PL,Poland,CP10,Education,157.3
2025,5,PL,Poland,CP11,Restaurants & hotels,190
2025,6,PL,Poland,CP00,All-items HICP,153.5
2025,6,PL,Poland,CP01,Food & non-alcoholic beverages,175.1
2025,6,PL,Poland,CP03,Clothing & footwear,92.9
2025,6,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",187.8
2025,6,PL,Poland,CP05,Furnishings & household equipment,134.3
2025,6,PL,Poland,CP07,Transport,129
2025,6,PL,Poland,CP10,Education,157.3
2025,6,PL,Poland,CP11,Restaurants & hotels,191.1
2025,7,PL,Poland,CP00,All-items HICP,153.9
2025,7,PL,Poland,CP01,Food & non-alcoholic beverages,174.1
2025,7,PL,Poland,CP03,Clothing & footwear,89.9
2025,7,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",189.6
2025,7,PL,Poland,CP05,Furnishings & household equipment,134.1
2025,7,PL,Poland,CP07,Transport,130.3
2025,7,PL,Poland,CP10,Education,159.7
2025,7,PL,Poland,CP11,Restaurants & hotels,191.8
2025,8,PL,Poland,CP00,All-items HICP,
2025,8,PL,Poland,CP01,Food & non-alcoholic beverages,
2025,8,PL,Poland,CP03,Clothing & footwear,
2025,8,PL,Poland,CP04,"Housing, water, electricity, gas & other fuels",
2025,8,PL,Poland,CP05,Furnishings & household equipment,
2025,8,PL,Poland,CP07,Transport,
2025,8,PL,Poland,CP10,Education,
2025,8,PL,Poland,CP11,Restaurants & hotels,
2015,9,ES,Spain,CP00,All-items HICP,99.9
2015,9,ES,Spain,CP01,Food & non-alcoholic beverages,100.45
2015,9,ES,Spain,CP03,Clothing & footwear,100.78
2015,9,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.73
2015,9,ES,Spain,CP05,Furnishings & household equipment,99.85
2015,9,ES,Spain,CP07,Transport,98.66
2015,9,ES,Spain,CP10,Education,100.12
2015,9,ES,Spain,CP11,Restaurants & hotels,100.6
2015,10,ES,Spain,CP00,All-items HICP,100.21
2015,10,ES,Spain,CP01,Food & non-alcoholic beverages,101.03
2015,10,ES,Spain,CP03,Clothing & footwear,106.76
2015,10,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.36
2015,10,ES,Spain,CP05,Furnishings & household equipment,100.2
2015,10,ES,Spain,CP07,Transport,97.95
2015,10,ES,Spain,CP10,Education,100.32
2015,10,ES,Spain,CP11,Restaurants & hotels,100.33
2015,11,ES,Spain,CP00,All-items HICP,100.47
2015,11,ES,Spain,CP01,Food & non-alcoholic beverages,100.84
2015,11,ES,Spain,CP03,Clothing & footwear,110.66
2015,11,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.98
2015,11,ES,Spain,CP05,Furnishings & household equipment,100.39
2015,11,ES,Spain,CP07,Transport,97.86
2015,11,ES,Spain,CP10,Education,100.36
2015,11,ES,Spain,CP11,Restaurants & hotels,99.85
2015,12,ES,Spain,CP00,All-items HICP,100.09
2015,12,ES,Spain,CP01,Food & non-alcoholic beverages,100.87
2015,12,ES,Spain,CP03,Clothing & footwear,107.51
2015,12,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.06
2015,12,ES,Spain,CP05,Furnishings & household equipment,100.48
2015,12,ES,Spain,CP07,Transport,96.18
2015,12,ES,Spain,CP10,Education,100.35
2015,12,ES,Spain,CP11,Restaurants & hotels,99.87
2016,1,ES,Spain,CP00,All-items HICP,97.63
2016,1,ES,Spain,CP01,Food & non-alcoholic beverages,101.42
2016,1,ES,Spain,CP03,Clothing & footwear,84
2016,1,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",95.64
2016,1,ES,Spain,CP05,Furnishings & household equipment,99.78
2016,1,ES,Spain,CP07,Transport,94.48
2016,1,ES,Spain,CP10,Education,100.37
2016,1,ES,Spain,CP11,Restaurants & hotels,99.86
2016,2,ES,Spain,CP00,All-items HICP,97.21
2016,2,ES,Spain,CP01,Food & non-alcoholic beverages,100.87
2016,2,ES,Spain,CP03,Clothing & footwear,81.8
2016,2,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",94.1
2016,2,ES,Spain,CP05,Furnishings & household equipment,99.78
2016,2,ES,Spain,CP07,Transport,93.73
2016,2,ES,Spain,CP10,Education,100.35
2016,2,ES,Spain,CP11,Restaurants & hotels,100.22
2016,3,ES,Spain,CP00,All-items HICP,99.16
2016,3,ES,Spain,CP01,Food & non-alcoholic beverages,100.83
2016,3,ES,Spain,CP03,Clothing & footwear,103.71
2016,3,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",94.03
2016,3,ES,Spain,CP05,Furnishings & household equipment,100.06
2016,3,ES,Spain,CP07,Transport,95.21
2016,3,ES,Spain,CP10,Education,100.35
2016,3,ES,Spain,CP11,Restaurants & hotels,100.74
2016,4,ES,Spain,CP00,All-items HICP,99.65
2016,4,ES,Spain,CP01,Food & non-alcoholic beverages,101
2016,4,ES,Spain,CP03,Clothing & footwear,110.75
2016,4,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",93.23
2016,4,ES,Spain,CP05,Furnishings & household equipment,100.28
2016,4,ES,Spain,CP07,Transport,95.99
2016,4,ES,Spain,CP10,Education,100.36
2016,4,ES,Spain,CP11,Restaurants & hotels,100.93
2016,5,ES,Spain,CP00,All-items HICP,100.17
2016,5,ES,Spain,CP01,Food & non-alcoholic beverages,101.29
2016,5,ES,Spain,CP03,Clothing & footwear,113.11
2016,5,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",93.43
2016,5,ES,Spain,CP05,Furnishings & household equipment,100.53
2016,5,ES,Spain,CP07,Transport,97.49
2016,5,ES,Spain,CP10,Education,100.37
2016,5,ES,Spain,CP11,Restaurants & hotels,101.13
2016,6,ES,Spain,CP00,All-items HICP,100.59
2016,6,ES,Spain,CP01,Food & non-alcoholic beverages,101.55
2016,6,ES,Spain,CP03,Clothing & footwear,111.28
2016,6,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",95.37
2016,6,ES,Spain,CP05,Furnishings & household equipment,100.57
2016,6,ES,Spain,CP07,Transport,98.48
2016,6,ES,Spain,CP10,Education,100.37
2016,6,ES,Spain,CP11,Restaurants & hotels,101.34
2016,7,ES,Spain,CP00,All-items HICP,99.25
2016,7,ES,Spain,CP01,Food & non-alcoholic beverages,102.2
2016,7,ES,Spain,CP03,Clothing & footwear,89.42
2016,7,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",95.51
2016,7,ES,Spain,CP05,Furnishings & household equipment,99.79
2016,7,ES,Spain,CP07,Transport,97.76
2016,7,ES,Spain,CP10,Education,100.38
2016,7,ES,Spain,CP11,Restaurants & hotels,101.72
2016,8,ES,Spain,CP00,All-items HICP,99.21
2016,8,ES,Spain,CP01,Food & non-alcoholic beverages,102.16
2016,8,ES,Spain,CP03,Clothing & footwear,87.39
2016,8,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",95.48
2016,8,ES,Spain,CP05,Furnishings & household equipment,99.75
2016,8,ES,Spain,CP07,Transport,97.26
2016,8,ES,Spain,CP10,Education,100.38
2016,8,ES,Spain,CP11,Restaurants & hotels,102
2016,9,ES,Spain,CP00,All-items HICP,99.93
2016,9,ES,Spain,CP01,Food & non-alcoholic beverages,101.25
2016,9,ES,Spain,CP03,Clothing & footwear,101.93
2016,9,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",95.93
2016,9,ES,Spain,CP05,Furnishings & household equipment,99.98
2016,9,ES,Spain,CP07,Transport,97.79
2016,9,ES,Spain,CP10,Education,100.67
2016,9,ES,Spain,CP11,Restaurants & hotels,101.79
2016,10,ES,Spain,CP00,All-items HICP,100.71
2016,10,ES,Spain,CP01,Food & non-alcoholic beverages,101.34
2016,10,ES,Spain,CP03,Clothing & footwear,107.52
2016,10,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",97.94
2016,10,ES,Spain,CP05,Furnishings & household equipment,100.32
2016,10,ES,Spain,CP07,Transport,98.96
2016,10,ES,Spain,CP10,Education,101.19
2016,10,ES,Spain,CP11,Restaurants & hotels,101.57
2016,11,ES,Spain,CP00,All-items HICP,100.95
2016,11,ES,Spain,CP01,Food & non-alcoholic beverages,101.22
2016,11,ES,Spain,CP03,Clothing & footwear,111.25
2016,11,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.59
2016,11,ES,Spain,CP05,Furnishings & household equipment,100.57
2016,11,ES,Spain,CP07,Transport,98.56
2016,11,ES,Spain,CP10,Education,101.28
2016,11,ES,Spain,CP11,Restaurants & hotels,101.15
2016,12,ES,Spain,CP00,All-items HICP,101.5
2016,12,ES,Spain,CP01,Food & non-alcoholic beverages,101.68
2016,12,ES,Spain,CP03,Clothing & footwear,108.04
2016,12,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.88
2016,12,ES,Spain,CP05,Furnishings & household equipment,100.49
2016,12,ES,Spain,CP07,Transport,100.31
2016,12,ES,Spain,CP10,Education,101.3
2016,12,ES,Spain,CP11,Restaurants & hotels,101.27
2017,1,ES,Spain,CP00,All-items HICP,100.5
2017,1,ES,Spain,CP01,Food & non-alcoholic beverages,102.41
2017,1,ES,Spain,CP03,Clothing & footwear,84.83
2017,1,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",102.67
2017,1,ES,Spain,CP05,Furnishings & household equipment,99.62
2017,1,ES,Spain,CP07,Transport,101.23
2017,1,ES,Spain,CP10,Education,101.34
2017,1,ES,Spain,CP11,Restaurants & hotels,100.81
2017,2,ES,Spain,CP00,All-items HICP,100.16
2017,2,ES,Spain,CP01,Food & non-alcoholic beverages,102.57
2017,2,ES,Spain,CP03,Clothing & footwear,82.7
2017,2,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.65
2017,2,ES,Spain,CP05,Furnishings & household equipment,99.42
2017,2,ES,Spain,CP07,Transport,101.38
2017,2,ES,Spain,CP10,Education,101.33
2017,2,ES,Spain,CP11,Restaurants & hotels,101.44
2017,3,ES,Spain,CP00,All-items HICP,101.29
2017,3,ES,Spain,CP01,Food & non-alcoholic beverages,102.22
2017,3,ES,Spain,CP03,Clothing & footwear,104.47
2017,3,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.15
2017,3,ES,Spain,CP05,Furnishings & household equipment,99.63
2017,3,ES,Spain,CP07,Transport,101.05
2017,3,ES,Spain,CP10,Education,101.35
2017,3,ES,Spain,CP11,Restaurants & hotels,102.02
2017,4,ES,Spain,CP00,All-items HICP,102.21
2017,4,ES,Spain,CP01,Food & non-alcoholic beverages,102.13
2017,4,ES,Spain,CP03,Clothing & footwear,111.92
2017,4,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.26
2017,4,ES,Spain,CP05,Furnishings & household equipment,99.87
2017,4,ES,Spain,CP07,Transport,101.56
2017,4,ES,Spain,CP10,Education,101.35
2017,4,ES,Spain,CP11,Restaurants & hotels,103.6
2017,5,ES,Spain,CP00,All-items HICP,102.16
2017,5,ES,Spain,CP01,Food & non-alcoholic beverages,102.43
2017,5,ES,Spain,CP03,Clothing & footwear,114.84
2017,5,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.51
2017,5,ES,Spain,CP05,Furnishings & household equipment,100.14
2017,5,ES,Spain,CP07,Transport,100.41
2017,5,ES,Spain,CP10,Education,101.35
2017,5,ES,Spain,CP11,Restaurants & hotels,103.58
2017,6,ES,Spain,CP00,All-items HICP,102.22
2017,6,ES,Spain,CP01,Food & non-alcoholic beverages,102.39
2017,6,ES,Spain,CP03,Clothing & footwear,112.83
2017,6,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.78
2017,6,ES,Spain,CP05,Furnishings & household equipment,100.15
2017,6,ES,Spain,CP07,Transport,99.88
2017,6,ES,Spain,CP10,Education,101.36
2017,6,ES,Spain,CP11,Restaurants & hotels,104.47
2017,7,ES,Spain,CP00,All-items HICP,100.98
2017,7,ES,Spain,CP01,Food & non-alcoholic beverages,102.35
2017,7,ES,Spain,CP03,Clothing & footwear,90.08
2017,7,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.56
2017,7,ES,Spain,CP05,Furnishings & household equipment,99.17
2017,7,ES,Spain,CP07,Transport,99.85
2017,7,ES,Spain,CP10,Education,101.36
2017,7,ES,Spain,CP11,Restaurants & hotels,104.87
2017,8,ES,Spain,CP00,All-items HICP,101.15
2017,8,ES,Spain,CP01,Food & non-alcoholic beverages,102.21
2017,8,ES,Spain,CP03,Clothing & footwear,87.95
2017,8,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.68
2017,8,ES,Spain,CP05,Furnishings & household equipment,99.21
2017,8,ES,Spain,CP07,Transport,100.65
2017,8,ES,Spain,CP10,Education,101.37
2017,8,ES,Spain,CP11,Restaurants & hotels,105.47
2017,9,ES,Spain,CP00,All-items HICP,101.77
2017,9,ES,Spain,CP01,Food & non-alcoholic beverages,102.48
2017,9,ES,Spain,CP03,Clothing & footwear,100.74
2017,9,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",98.77
2017,9,ES,Spain,CP05,Furnishings & household equipment,99.51
2017,9,ES,Spain,CP07,Transport,101.23
2017,9,ES,Spain,CP10,Education,101.51
2017,9,ES,Spain,CP11,Restaurants & hotels,104.98
2017,10,ES,Spain,CP00,All-items HICP,102.4
2017,10,ES,Spain,CP01,Food & non-alcoholic beverages,103.72
2017,10,ES,Spain,CP03,Clothing & footwear,107.91
2017,10,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",100.12
2017,10,ES,Spain,CP05,Furnishings & household equipment,99.75
2017,10,ES,Spain,CP07,Transport,101.16
2017,10,ES,Spain,CP10,Education,102.02
2017,10,ES,Spain,CP11,Restaurants & hotels,104.33
2017,11,ES,Spain,CP00,All-items HICP,102.73
2017,11,ES,Spain,CP01,Food & non-alcoholic beverages,103.46
2017,11,ES,Spain,CP03,Clothing & footwear,112.61
2017,11,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.02
2017,11,ES,Spain,CP05,Furnishings & household equipment,100.03
2017,11,ES,Spain,CP07,Transport,102.07
2017,11,ES,Spain,CP10,Education,102.04
2017,11,ES,Spain,CP11,Restaurants & hotels,103.07
2017,12,ES,Spain,CP00,All-items HICP,102.74
2017,12,ES,Spain,CP01,Food & non-alcoholic beverages,103.4
2017,12,ES,Spain,CP03,Clothing & footwear,109.5
2017,12,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.17
2017,12,ES,Spain,CP05,Furnishings & household equipment,100.03
2017,12,ES,Spain,CP07,Transport,102.21
2017,12,ES,Spain,CP10,Education,102.06
2017,12,ES,Spain,CP11,Restaurants & hotels,103.31
2018,1,ES,Spain,CP00,All-items HICP,101.22
2018,1,ES,Spain,CP01,Food & non-alcoholic beverages,103.71
2018,1,ES,Spain,CP03,Clothing & footwear,86.03
2018,1,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",100.64
2018,1,ES,Spain,CP05,Furnishings & household equipment,99.35
2018,1,ES,Spain,CP07,Transport,103.02
2018,1,ES,Spain,CP10,Education,102.06
2018,1,ES,Spain,CP11,Restaurants & hotels,102.94
2018,2,ES,Spain,CP00,All-items HICP,101.37
2018,2,ES,Spain,CP01,Food & non-alcoholic beverages,103.54
2018,2,ES,Spain,CP03,Clothing & footwear,83.98
2018,2,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.02
2018,2,ES,Spain,CP05,Furnishings & household equipment,99.39
2018,2,ES,Spain,CP07,Transport,102.45
2018,2,ES,Spain,CP10,Education,102.07
2018,2,ES,Spain,CP11,Restaurants & hotels,103.67
2018,3,ES,Spain,CP00,All-items HICP,102.59
2018,3,ES,Spain,CP01,Food & non-alcoholic beverages,103.63
2018,3,ES,Spain,CP03,Clothing & footwear,105.06
2018,3,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.11
2018,3,ES,Spain,CP05,Furnishings & household equipment,99.63
2018,3,ES,Spain,CP07,Transport,102.4
2018,3,ES,Spain,CP10,Education,102.07
2018,3,ES,Spain,CP11,Restaurants & hotels,104.55
2018,4,ES,Spain,CP00,All-items HICP,103.36
2018,4,ES,Spain,CP01,Food & non-alcoholic beverages,103.75
2018,4,ES,Spain,CP03,Clothing & footwear,113.68
2018,4,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.03
2018,4,ES,Spain,CP05,Furnishings & household equipment,99.97
2018,4,ES,Spain,CP07,Transport,103.52
2018,4,ES,Spain,CP10,Education,102.08
2018,4,ES,Spain,CP11,Restaurants & hotels,105.07
2018,5,ES,Spain,CP00,All-items HICP,104.32
2018,5,ES,Spain,CP01,Food & non-alcoholic beverages,104.47
2018,5,ES,Spain,CP03,Clothing & footwear,116.5
2018,5,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",100.77
2018,5,ES,Spain,CP05,Furnishings & household equipment,100.2
2018,5,ES,Spain,CP07,Transport,105.42
2018,5,ES,Spain,CP10,Education,102.08
2018,5,ES,Spain,CP11,Restaurants & hotels,105.74
2018,6,ES,Spain,CP00,All-items HICP,104.56
2018,6,ES,Spain,CP01,Food & non-alcoholic beverages,104.95
2018,6,ES,Spain,CP03,Clothing & footwear,114.34
2018,6,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.29
2018,6,ES,Spain,CP05,Furnishings & household equipment,100.29
2018,6,ES,Spain,CP07,Transport,105.79
2018,6,ES,Spain,CP10,Education,102.08
2018,6,ES,Spain,CP11,Restaurants & hotels,106.2
2018,7,ES,Spain,CP00,All-items HICP,103.31
2018,7,ES,Spain,CP01,Food & non-alcoholic beverages,104.21
2018,7,ES,Spain,CP03,Clothing & footwear,91.45
2018,7,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",102.19
2018,7,ES,Spain,CP05,Furnishings & household equipment,99.43
2018,7,ES,Spain,CP07,Transport,105.58
2018,7,ES,Spain,CP10,Education,102.12
2018,7,ES,Spain,CP11,Restaurants & hotels,107.1
2018,8,ES,Spain,CP00,All-items HICP,103.41
2018,8,ES,Spain,CP01,Food & non-alcoholic beverages,104.25
2018,8,ES,Spain,CP03,Clothing & footwear,89.2
2018,8,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",102.84
2018,8,ES,Spain,CP05,Furnishings & household equipment,99.46
2018,8,ES,Spain,CP07,Transport,105.75
2018,8,ES,Spain,CP10,Education,102.13
2018,8,ES,Spain,CP11,Restaurants & hotels,107.39
2018,9,ES,Spain,CP00,All-items HICP,104.06
2018,9,ES,Spain,CP01,Food & non-alcoholic beverages,104.25
2018,9,ES,Spain,CP03,Clothing & footwear,101.47
2018,9,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",103.93
2018,9,ES,Spain,CP05,Furnishings & household equipment,99.67
2018,9,ES,Spain,CP07,Transport,106.1
2018,9,ES,Spain,CP10,Education,102.49
2018,9,ES,Spain,CP11,Restaurants & hotels,107.15
2018,10,ES,Spain,CP00,All-items HICP,104.77
2018,10,ES,Spain,CP01,Food & non-alcoholic beverages,105.52
2018,10,ES,Spain,CP03,Clothing & footwear,109.48
2018,10,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",104.04
2018,10,ES,Spain,CP05,Furnishings & household equipment,100.03
2018,10,ES,Spain,CP07,Transport,106.78
2018,10,ES,Spain,CP10,Education,102.71
2018,10,ES,Spain,CP11,Restaurants & hotels,106.44
2018,11,ES,Spain,CP00,All-items HICP,104.52
2018,11,ES,Spain,CP01,Food & non-alcoholic beverages,104.96
2018,11,ES,Spain,CP03,Clothing & footwear,113.87
2018,11,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",103.8
2018,11,ES,Spain,CP05,Furnishings & household equipment,100.26
2018,11,ES,Spain,CP07,Transport,105.3
2018,11,ES,Spain,CP10,Education,103.06
2018,11,ES,Spain,CP11,Restaurants & hotels,105.36
2018,12,ES,Spain,CP00,All-items HICP,104
2018,12,ES,Spain,CP01,Food & non-alcoholic beverages,104.79
2018,12,ES,Spain,CP03,Clothing & footwear,110.76
2018,12,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",103.66
2018,12,ES,Spain,CP05,Furnishings & household equipment,100.37
2018,12,ES,Spain,CP07,Transport,102.41
2018,12,ES,Spain,CP10,Education,103.07
2018,12,ES,Spain,CP11,Restaurants & hotels,105.23
2019,1,ES,Spain,CP00,All-items HICP,102.26
2019,1,ES,Spain,CP01,Food & non-alcoholic beverages,104.7
2019,1,ES,Spain,CP03,Clothing & footwear,86.88
2019,1,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",103.08
2019,1,ES,Spain,CP05,Furnishings & household equipment,99.88
2019,1,ES,Spain,CP07,Transport,102.75
2019,1,ES,Spain,CP10,Education,103.11
2019,1,ES,Spain,CP11,Restaurants & hotels,104.78
2019,2,ES,Spain,CP00,All-items HICP,102.47
2019,2,ES,Spain,CP01,Food & non-alcoholic beverages,104.98
2019,2,ES,Spain,CP03,Clothing & footwear,84.06
2019,2,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.98
2019,2,ES,Spain,CP05,Furnishings & household equipment,99.98
2019,2,ES,Spain,CP07,Transport,104.19
2019,2,ES,Spain,CP10,Education,103.1
2019,2,ES,Spain,CP11,Restaurants & hotels,105.57
2019,3,ES,Spain,CP00,All-items HICP,103.9
2019,3,ES,Spain,CP01,Food & non-alcoholic beverages,104.61
2019,3,ES,Spain,CP03,Clothing & footwear,104.74
2019,3,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.19
2019,3,ES,Spain,CP05,Furnishings & household equipment,100.19
2019,3,ES,Spain,CP07,Transport,105.36
2019,3,ES,Spain,CP10,Education,103.09
2019,3,ES,Spain,CP11,Restaurants & hotels,106.32
2019,4,ES,Spain,CP00,All-items HICP,105.06
2019,4,ES,Spain,CP01,Food & non-alcoholic beverages,104.58
2019,4,ES,Spain,CP03,Clothing & footwear,115.63
2019,4,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",101.01
2019,4,ES,Spain,CP05,Furnishings & household equipment,100.53
2019,4,ES,Spain,CP07,Transport,106.73
2019,4,ES,Spain,CP10,Education,103.1
2019,4,ES,Spain,CP11,Restaurants & hotels,107.67
2019,5,ES,Spain,CP00,All-items HICP,105.31
2019,5,ES,Spain,CP01,Food & non-alcoholic beverages,105.04
2019,5,ES,Spain,CP03,Clothing & footwear,118.61
2019,5,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",100.47
2019,5,ES,Spain,CP05,Furnishings & household equipment,100.83
2019,5,ES,Spain,CP07,Transport,107.16
2019,5,ES,Spain,CP10,Education,103.1
2019,5,ES,Spain,CP11,Restaurants & hotels,108.27
2019,6,ES,Spain,CP00,All-items HICP,105.18
2019,6,ES,Spain,CP01,Food & non-alcoholic beverages,105.45
2019,6,ES,Spain,CP03,Clothing & footwear,116.33
2019,6,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.86
2019,6,ES,Spain,CP05,Furnishings & household equipment,100.92
2019,6,ES,Spain,CP07,Transport,105.77
2019,6,ES,Spain,CP10,Education,103.12
2019,6,ES,Spain,CP11,Restaurants & hotels,108.76
2019,7,ES,Spain,CP00,All-items HICP,103.98
2019,7,ES,Spain,CP01,Food & non-alcoholic beverages,105.17
2019,7,ES,Spain,CP03,Clothing & footwear,92.97
2019,7,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",100.51
2019,7,ES,Spain,CP05,Furnishings & household equipment,100.06
2019,7,ES,Spain,CP07,Transport,106.06
2019,7,ES,Spain,CP10,Education,103.12
2019,7,ES,Spain,CP11,Restaurants & hotels,109.38
2019,8,ES,Spain,CP00,All-items HICP,103.87
2019,8,ES,Spain,CP01,Food & non-alcoholic beverages,105.28
2019,8,ES,Spain,CP03,Clothing & footwear,90.7
2019,8,ES,Spain,CP04,"Housing, water, electricity, gas & other fuels",99.57
